H. Con. Res. 70 (Introduced in House) - Expressing support for designation of the first Friday of October as Manufacturing Day.,https://www.govinfo.gov/content/pkg/BILLS-118hconres70ih/pdf/BILLS-118hconres70ih.pdf
H. Con. Res. 71 (Introduced in House) - Expressing the sense of Congress to encourage full participation of Taiwan in the Asia-Pacific Economic Cooperation forum.,https://www.govinfo.gov/content/pkg/BILLS-118hconres71ih/pdf/BILLS-118hconres71ih.pdf
H. Con. Res. 72 (Introduced in House) - Recognizing the significance of equal pay and the disparity in wages paid to Latina women in comparison to men.,https://www.govinfo.gov/content/pkg/BILLS-118hconres72ih/pdf/BILLS-118hconres72ih.pdf
"H. Con. Res. 73 (Introduced in House) - Condemning the Cuban regime and the Chinese Communist Party for their reported intent to build a joint military training base on the island of Cuba, 100 miles from the United States.",https://www.govinfo.gov/content/pkg/BILLS-118hconres73ih/pdf/BILLS-118hconres73ih.pdf
H. Con. Res. 74 (Introduced in House) - Expressing support for the Geneva Consensus Declaration on Promoting Women’s Health and Strengthening the Family and urging that the United States rejoin this historic declaration.,https://www.govinfo.gov/content/pkg/BILLS-118hconres74ih/pdf/BILLS-118hconres74ih.pdf
H. Con. Res. 75 (Introduced in House) - Expressing the sense of Congress that a commemorative postage stamp should be issued in honor of the Buffalo Soldiers.,https://www.govinfo.gov/content/pkg/BILLS-118hconres75ih/pdf/BILLS-118hconres75ih.pdf
"H. Con. Res. 76 (Introduced in House) - Recognizing the difficult challenges Black veterans faced when returning home after serving in the Armed Forces, their heroic military sacrifices, and their patriotism in fighting for equal rights and for the dignity of a people and a Nation.",https://www.govinfo.gov/content/pkg/BILLS-118hconres76ih/pdf/BILLS-118hconres76ih.pdf
"H. Con. Res. 77 (Introduced in House) - Expressing support for the designation of the week of November 13 through November 19, 2023, as National Caregiving Youth Week to raise awareness and encourage national recognition of children and adolescents under 18 years of age who serve as a primary or secondary caregiver for family or household members.",https://www.govinfo.gov/content/pkg/BILLS-118hconres77ih/pdf/BILLS-118hconres77ih.pdf
"H. Con. Res. 78 (Introduced in House) - Expressing the sense of Congress that public health professionals should be commended for their dedication and service to the United States on Public Health Thank You Day, November 20, 2023.",https://www.govinfo.gov/content/pkg/BILLS-118hconres78ih/pdf/BILLS-118hconres78ih.pdf
H. Con. Res. 79 (Introduced in House) - Authorizing the use of the rotunda of the Capitol for the National Prayer Breakfast.,https://www.govinfo.gov/content/pkg/BILLS-118hconres79ih/pdf/BILLS-118hconres79ih.pdf
